,q
average:,0.00045680992542651783
average:,0.00843572578741314
average:,0.00017398593379172806
average:,0.0004107356688594183
average:,0.00028735400176253844
average:,0.01700520311548478
average:,0.0004954337560276519
average:,0.7772409824086391
average:,0.00014066690624029362
average:,5.483624739204725e-05
average:,0.00016617773334028416
average:,0.10303311477985146
average:,0.001121461236697463
average:,0.0004042983941668897
average:,1.7046923252965265e-05
average:,0.0009993911684358623
average:,0.0017292502125764897
average:,0.013331889118080704
average:,0.8612814001052996
average:,0.0018528700943957611
average:,0.00335550308739079
average:,0.018379570824441218
average:,6.222727320576405e-05
average:,0.3882429106624636
average:,0.001967609252912709
average:,0.0006627439525525877
average:,0.0002377629535999136
average:,0.07838749700713889
average:,0.009093643946910545
average:,0.25462842264621716
average:,0.008198677132150771
average:,0.03512478252187254
average:,0.6764175276726216
average:,0.00016832349257298832
average:,1.2397761651200924e-05
average:,0.0005721448663938097
average:,1.442431835334617e-05
average:,4.887582941963247e-05
average:,7.64131457293622e-05
average:,0.00012958051732565612
average:,0.001805722671239699
average:,0.00026375046085592237
average:,1.5258788597496525e-05
average:,0.03891372650664155
average:,2.813338040206595e-05
average:,0.0006522534883602779
average:,0.0020351407767237846
average:,0.0005810259922612565
average:,0.0016887186248146057
average:,0.0173540093452459
average:,0.0005480647470388552
average:,0.00015974040557435848
average:,0.0006092785786444227
average:,0.05939960327690468
average:,0.00014102460281423092
average:,6.699559327384453e-05
average:,0.9197950387363669
average:,0.20538753801380763
average:,0.1350824217535493
average:,0.00426953978149096
average:,0.00010514255695962647
average:,1.597404766367661e-05
average:,0.0003224611503336909
average:,0.0059911026548813825
average:,0.6518808626186706
average:,6.175043639344355e-05
average:,2.7775773910763224e-05
average:,0.9663161023260761
average:,5.9604645862529935e-06
average:,9.655948192366546e-06
average:,0.8694719046308889
average:,0.0015496013775271478
average:,0.00567227551138654
average:,3.5524366739879155e-05
average:,0.9681045992951725
average:,1.2874603522597374e-05
average:,0.00016760826876089873
average:,0.0001213550040647134
average:,0.4574311350433783
average:,0.646597498789677
average:,0.9997831582999728
average:,1.0
average:,1.0
average:,0.9990864991867633
average:,0.9999814033509459
average:,0.9999851584435391
average:,0.11204946219170732
average:,0.9989709854054644
average:,0.9999831914895567
average:,0.9999318718908163
average:,0.9999881982799442
average:,0.9973194598997782
average:,0.9965947865913553
average:,0.9737778909815271
average:,0.9999967217444539
average:,0.9999960660934519
average:,0.9977980852663292
average:,0.9999997615814209
average:,0.999892234803118
average:,0.999999940395357
average:,0.9999884963033333
average:,0.999999940395357
average:,1.0
average:,0.9999617934213552
average:,0.9999994039535594
average:,0.9969446658692575
average:,1.0
average:,0.999999940395357
average:,0.9999979734420847
average:,0.9999948740004996
average:,0.997308433169162
average:,0.9998968243568657
average:,0.9999986886977652
average:,0.9945212603880119
average:,0.9951842426975142
average:,0.999999940395357
average:,0.999999940395357
average:,1.0
average:,0.9999867081643313
average:,0.3519027381752009
average:,0.9999991059303301
average:,0.9999997615814209
average:,1.0
average:,0.9993262291129861
average:,0.9138265832467733
average:,0.9999982714653175
average:,0.9965054393348117
average:,0.9999985694885254
average:,0.984908700140753
average:,0.9999997019767637
average:,1.0
average:,0.999994218349345
average:,0.9999979138373352
average:,0.9999990463256836
average:,0.0003752707913428102
average:,0.9999991059303301
average:,0.999969601631181
average:,0.9999908804890956
average:,0.9996646642774892
average:,0.9999989867209838
average:,0.5834555158419066
average:,0.9999673962596765
average:,0.8101520597047668
average:,0.9999961853027344
average:,0.9998190998965993
average:,0.999981224536715
average:,0.9999998211860675
average:,1.0
average:,0.8499895346291599
average:,0.0010901689694573868
average:,1.0
average:,0.6122206360824041
average:,0.9999998211860675
average:,0.9260097769408375
average:,0.9992193579934955
average:,0.9998564124176639
average:,0.999999940395357
average:,0.9992518424712361
average:,0.9999994635581704
average:,0.9665339008520974
average:,0.6759039149362789
average:,0.9999402165421448
average:,1.0
average:,0.2381273566494951
average:,0.9979818464178096
average:,0.8098090885042729
average:,1.0
average:,0.9999905824659056
average:,0.9999458789810337
average:,0.9994674325112978
average:,0.990251720219123
average:,0.9999998807907033
average:,0.9994594454693669
average:,0.9851514693607573
average:,0.999921798708033
average:,0.9979863165840382
average:,0.9999996423721385
average:,0.9999961853027344
average:,0.00012958051732565612
average:,0.00013625624099428404
average:,0.00017780063899536976
average:,0.0028497576695968294
average:,0.10657923630393869
average:,0.39126687782885144
average:,0.0009291173035758233
average:,0.49431658095632863
average:,0.00035154823716021066
average:,0.041401862670589686
average:,0.00039535753037886733
average:,0.0005314946993561163
average:,0.00019699326779927293
average:,0.012705264184121342
average:,0.0005335212291132717
average:,0.017584622571511922
average:,0.9742997892624422
average:,4.613400927357216e-05
average:,0.41449886965703836
average:,0.0003903508964065544
average:,0.00013291835001098183
average:,0.001295328292882909
average:,0.00045680992542651783
average:,0.00843572578741314
average:,0.00017398593379172806
average:,0.0004107356688594183
average:,0.00028735400176253844
average:,0.01700520311548478
average:,0.0004954337560276519
average:,0.7772409824086391
average:,0.00014066690624029362
average:,5.483624739204725e-05
average:,0.00016617773334028416
average:,0.10303311477985146
average:,0.001121461236697463
average:,0.0004042983941668897
average:,1.7046923252965265e-05
average:,0.0009993911684358623
average:,0.0017292502125764897
average:,0.013331889118080704
average:,0.8612814001052996
average:,0.0018528700943957611
average:,0.00335550308739079
average:,0.018379570824441218
average:,6.222727320576405e-05
average:,0.3882429106624636
average:,0.001967609252912709
average:,0.0006627439525525877
average:,0.0002377629535999136
average:,0.07838749700713889
average:,0.009093643946910545
average:,0.25462842264621716
average:,0.008198677132150771
average:,0.03512478252187254
average:,0.6764175276726216
average:,0.00016832349257298832
average:,1.2397761651200924e-05
average:,0.0005721448663938097
average:,1.442431835334617e-05
average:,4.887582941963247e-05
average:,7.64131457293622e-05
average:,0.00012958051732565612
average:,0.001805722671239699
average:,0.00026375046085592237
average:,1.5258788597496525e-05
average:,0.03891372650664155
average:,2.813338040206595e-05
average:,0.0006522534883602779
average:,0.0020351407767237846
average:,0.0005810259922612565
average:,0.0016887186248146057
average:,0.0173540093452459
average:,0.0005480647470388552
average:,0.00015974040557435848
average:,0.0006092785786444227
average:,0.05939960327690468
average:,0.00014102460281423092
average:,6.699559327384453e-05
average:,0.9197950387363669
average:,0.20538753801380763
average:,0.1350824217535493
average:,0.00426953978149096
average:,0.00010514255695962647
average:,1.597404766367661e-05
average:,0.0003224611503336909
average:,0.0059911026548813825
average:,0.6518808626186706
average:,6.175043639344355e-05
average:,2.7775773910763224e-05
average:,0.9663161023260761
average:,5.9604645862529935e-06
average:,9.655948192366546e-06
average:,0.8694719046308889
average:,0.0015496013775271478
average:,0.00567227551138654
average:,3.5524366739879155e-05
average:,0.9681045992951725
average:,1.2874603522597374e-05
average:,0.00016760826876089873
average:,0.0001213550040647134
average:,0.4574311350433783
average:,0.646597498789677
average:,0.9997831582999728
average:,1.0
average:,1.0
average:,0.9990864991867633
average:,0.9999814033509459
average:,0.9999851584435391
average:,0.11204946219170732
average:,0.9989709854054644
average:,0.9999831914895567
average:,0.9999318718908163
average:,0.9999881982799442
average:,0.9973194598997782
average:,0.9965947865913553
average:,0.9737778909815271
average:,0.9999967217444539
average:,0.9999960660934519
average:,0.9977980852663292
average:,0.9999997615814209
average:,0.999892234803118
average:,0.999999940395357
average:,0.9999884963033333
average:,0.999999940395357
average:,1.0
average:,0.9999617934213552
average:,0.9999994039535594
average:,0.9969446658692575
average:,1.0
average:,0.999999940395357
average:,0.9999979734420847
average:,0.9999948740004996
average:,0.997308433169162
average:,0.9998968243568657
average:,0.9999986886977652
average:,0.9945212603880119
average:,0.9951842426975142
average:,0.999999940395357
average:,0.999999940395357
average:,1.0
average:,0.9999867081643313
average:,0.3519027381752009
average:,0.9999991059303301
average:,0.9999997615814209
average:,1.0
average:,0.9993262291129861
average:,0.9138265832467733
average:,0.9999982714653175
average:,0.9965054393348117
average:,0.9999985694885254
average:,0.984908700140753
average:,0.9999997019767637
average:,1.0
average:,0.999994218349345
average:,0.9999979138373352
average:,0.9999990463256836
average:,0.0003752707913428102
average:,0.9999991059303301
average:,0.999969601631181
average:,0.9999908804890956
average:,0.9996646642774892
average:,0.9999989867209838
average:,0.5834555158419066
average:,0.9999673962596765
average:,0.8101520597047668
average:,0.9999961853027344
average:,0.9998190998965993
average:,0.999981224536715
average:,0.9999998211860675
average:,1.0
average:,0.8499895346291599
average:,0.0010901689694573868
average:,1.0
average:,0.6122206360824041
average:,0.9999998211860675
average:,0.9260097769408375
average:,0.9992193579934955
average:,0.9998564124176639
average:,0.999999940395357
average:,0.9992518424712361
average:,0.9999994635581704
average:,0.9665339008520974
average:,0.6759039149362789
average:,0.9999402165421448
average:,1.0
average:,0.2381273566494951
average:,0.9979818464178096
average:,0.8098090885042729
average:,1.0
average:,0.9999905824659056
average:,0.9999458789810337
average:,0.9994674325112978
average:,0.990251720219123
average:,0.9999998807907033
average:,0.9994594454693669
average:,0.9851514693607573
average:,0.999921798708033
average:,0.9979863165840382
average:,0.9999996423721385
average:,0.9999961853027344
average:,0.00012958051732565612
average:,0.00013625624099428404
average:,0.00017780063899536976
average:,0.0028497576695968294
average:,0.10657923630393869
average:,0.39126687782885144
average:,0.0009291173035758233
average:,0.49431658095632863
average:,0.00035154823716021066
average:,0.041401862670589686
average:,0.00039535753037886733
average:,0.0005314946993561163
average:,0.00019699326779927293
average:,0.012705264184121342
average:,0.0005335212291132717
average:,0.017584622571511922
average:,0.9742997892624422
average:,4.613400927357216e-05
average:,0.41449886965703836
average:,0.0003903508964065544
average:,0.00013291835001098183
average:,0.001295328292882909
average:,0.00045680992542651783
average:,0.00843572578741314
average:,0.00017398593379172806
average:,0.0004107356688594183
average:,0.00028735400176253844
average:,0.01700520311548478
average:,0.0004954337560276519
average:,0.7772409824086391
average:,0.00014066690624029362
average:,5.483624739204725e-05
average:,0.00016617773334028416
average:,0.10303311477985146
average:,0.001121461236697463
average:,0.0004042983941668897
average:,1.7046923252965265e-05
average:,0.0009993911684358623
average:,0.0017292502125764897
average:,0.013331889118080704
average:,0.8612814001052996
average:,0.0018528700943957611
average:,0.00335550308739079
average:,0.018379570824441218
average:,6.222727320576405e-05
average:,0.3882429106624636
average:,0.001967609252912709
average:,0.0006627439525525877
average:,0.0002377629535999136
average:,0.07838749700713889
average:,0.009093643946910545
average:,0.25462842264621716
average:,0.008198677132150771
average:,0.03512478252187254
average:,0.6764175276726216
average:,0.00016832349257298832
average:,1.2397761651200924e-05
average:,0.0005721448663938097
average:,1.442431835334617e-05
average:,4.887582941963247e-05
average:,7.64131457293622e-05
average:,0.00012958051732565612
average:,0.001805722671239699
average:,0.00026375046085592237
average:,1.5258788597496525e-05
average:,0.03891372650664155
average:,2.813338040206595e-05
average:,0.0006522534883602779
average:,0.0020351407767237846
average:,0.0005810259922612565
average:,0.0016887186248146057
average:,0.0173540093452459
average:,0.0005480647470388552
average:,0.00015974040557435848
average:,0.0006092785786444227
average:,0.05939960327690468
average:,0.00014102460281423092
average:,6.699559327384453e-05
average:,0.9197950387363669
average:,0.20538753801380763
average:,0.1350824217535493
average:,0.00426953978149096
average:,0.00010514255695962647
average:,1.597404766367661e-05
average:,0.0003224611503336909
average:,0.0059911026548813825
average:,0.6518808626186706
average:,6.175043639344355e-05
average:,2.7775773910763224e-05
average:,0.9663161023260761
average:,5.9604645862529935e-06
average:,9.655948192366546e-06
average:,0.8694719046308889
average:,0.0015496013775271478
average:,0.00567227551138654
average:,3.5524366739879155e-05
average:,0.9681045992951725
average:,1.2874603522597374e-05
average:,0.00016760826876089873
average:,0.0001213550040647134
average:,0.4574311350433783
average:,0.646597498789677
average:,0.9997831582999728
average:,1.0
average:,1.0
average:,0.9990864991867633
average:,0.9999814033509459
average:,0.9999851584435391
average:,0.11204946219170732
average:,0.9989709854054644
average:,0.9999831914895567
average:,0.9999318718908163
average:,0.9999881982799442
average:,0.9973194598997782
average:,0.9965947865913553
average:,0.9737778909815271
average:,0.9999967217444539
average:,0.9999960660934519
average:,0.9977980852663292
average:,0.9999997615814209
average:,0.999892234803118
average:,0.999999940395357
average:,0.9999884963033333
average:,0.999999940395357
average:,1.0
average:,0.9999617934213552
average:,0.9999994039535594
average:,0.9969446658692575
average:,1.0
average:,0.999999940395357
average:,0.9999979734420847
average:,0.9999948740004996
average:,0.997308433169162
average:,0.9998968243568657
average:,0.9999986886977652
average:,0.9945212603880119
average:,0.9951842426975142
average:,0.999999940395357
average:,0.999999940395357
average:,1.0
average:,0.9999867081643313
average:,0.3519027381752009
average:,0.9999991059303301
average:,0.9999997615814209
average:,1.0
average:,0.9993262291129861
average:,0.9138265832467733
average:,0.9999982714653175
average:,0.9965054393348117
average:,0.9999985694885254
average:,0.984908700140753
average:,0.9999997019767637
average:,1.0
average:,0.999994218349345
average:,0.9999979138373352
average:,0.9999990463256836
average:,0.0003752707913428102
average:,0.9999991059303301
average:,0.999969601631181
average:,0.9999908804890956
average:,0.9996646642774892
average:,0.9999989867209838
average:,0.5834555158419066
average:,0.9999673962596765
average:,0.8101520597047668
average:,0.9999961853027344
average:,0.9998190998965993
average:,0.999981224536715
average:,0.9999998211860675
average:,1.0
average:,0.8499895346291599
average:,0.0010901689694573868
average:,1.0
average:,0.6122206360824041
average:,0.9999998211860675
average:,0.9260097769408375
average:,0.9992193579934955
average:,0.9998564124176639
average:,0.999999940395357
average:,0.9992518424712361
average:,0.9999994635581704
average:,0.9665339008520974
average:,0.6759039149362789
average:,0.9999402165421448
average:,1.0
average:,0.2381273566494951
average:,0.9979818464178096
average:,0.8098090885042729
average:,1.0
average:,0.9999905824659056
average:,0.9999458789810337
average:,0.9994674325112978
average:,0.990251720219123
average:,0.9999998807907033
average:,0.9994594454693669
average:,0.9851514693607573
average:,0.999921798708033
average:,0.9979863165840382
average:,0.9999996423721385
average:,0.9999961853027344
average:,6.818769327160903e-05
average:,0.6864033948742171
average:,0.001203656098492921
average:,0.00037372113193909033
average:,0.9997861981370084
average:,0.0005089045692265515
average:,0.9968256951309684
average:,0.8578361308634761
average:,0.9532936206397444
average:,0.9999464750281405
average:,0.8461018854875563
average:,0.016691806083045473
average:,4.52995260998952e-06
average:,0.0005488990484707391
average:,0.0012187361371788935
average:,0.12200165546227577
average:,0.00047576428042362117
average:,0.00033259406446877604
average:,0.03024620024512255
average:,0.008160652511740436
average:,0.023228642857466404
average:,0.7013689238471565
average:,5.245208862736294e-06
average:,0.001404940970873575
average:,0.000510692500850918
average:,0.013034226386064818
average:,0.08056205346850658
average:,0.011601269811323511
average:,0.010788799060139858
average:,0.00036716456894419954
average:,0.32875985738888136
average:,0.03382861811591845
average:,0.01796740432590263
average:,0.09980642162829811
average:,0.00141370270054817
average:,0.9972915054116148
average:,6.55650833386378e-05
average:,0.0023628475409763336
average:,0.9235552529706517
average:,0.9864522812603713
average:,0.000502943993858604
average:,0.007334770290939537
average:,4.613400927357216e-05
average:,0.9558389197966727
average:,0.00019925834567755248
average:,8.618827898984794e-05
average:,0.003143430116633822
average:,0.00023764371383959608
average:,0.0038348430671802792
average:,0.00832367060289636
average:,0.0009692909140202228
average:,8.332728365145647e-05
average:,0.9985165595825691
average:,0.0003052951313261948
average:,0.0007659196943721816
average:,7.29560841055865e-05
average:,0.9997917413776393
average:,0.0007718801318087624
average:,0.0013869999376297396
average:,0.00037407878043329635
average:,0.3563946534079152
average:,0.00043290850811989503
average:,0.029466090481957814
average:,0.049163220698658666
average:,0.1752533861595588
average:,0.0007417798241844705
average:,0.0018304584931366455
average:,0.9910313487785186
average:,0.07982802316898366
average:,0.19453299187367423
average:,0.0015491248554618605
average:,5.698202468035156e-05
average:,2.920627941282258e-05
average:,0.00024026641954146973
average:,0.9831600790249907
average:,0.49089248385579487
average:,0.19123464848340802
average:,0.990298211619483
average:,0.9306030878440639
average:,0.10673272431674097
average:,0.00155788665114554
average:,0.01709967972473587
average:,0.0005836486761796388
average:,0.10219633423811365
average:,0.0043709286402047924
average:,0.0017818809584267759
average:,0.006988345353609234
average:,7.009503671632002e-05
average:,0.02431893427267982
average:,0.0016009209404062657
average:,0.00908136349150198
average:,0.012691198447193288
average:,0.0028849835412307115
average:,0.0170713688615586
average:,0.6623715123728745
average:,0.9956903458655711
average:,0.004126965378262714
average:,0.0029739735884577157
average:,0.00031542782754277255
average:,0.008410514507689834
average:,0.9999610185617753
average:,0.5307164155660108
average:,0.999999940395357
average:,1.0
average:,0.9999983310699747
average:,1.0
average:,1.0
average:,0.9999988675117084
average:,0.999893128871417
average:,0.8997297881148354
average:,0.8972314598711459
average:,0.9999997615814209
average:,0.999942779541078
average:,0.9999985694885254
average:,0.19820850625569356
average:,0.9999996423721385
average:,1.0
average:,0.9988345504125562
average:,0.9999998807907033
average:,0.9999976158140953
average:,1.0
average:,0.995746731552203
average:,0.9999876618382497
average:,0.999944150446797
average:,1.0
average:,0.9999998807907033
average:,0.9999992251396339
average:,0.9999779462808753
average:,0.9997895360019383
average:,0.9744186406667651
average:,0.9173303255043448
average:,0.9954586624413366
average:,1.0
average:,0.925247551426938
average:,1.0
average:,1.0
average:,1.0
average:,1.0
average:,0.9999997615814209
average:,0.995976269288693
average:,0.997651875049089
average:,1.0
average:,0.999937951561744
average:,0.49893153693946346
average:,0.9983308911074089
average:,0.9996790885818374
average:,1.0
average:,0.9999973177909443
average:,1.0
average:,0.9999954104424251
average:,0.9999909996982146
average:,0.9999961853027344
average:,1.0
average:,0.9999997615814209
average:,0.5682753266731245
average:,0.9999805688854149
average:,0.999999940395357
average:,0.999256491655885
average:,0.999999940395357
average:,0.9998605847344024
average:,1.0
average:,1.0
average:,0.9998308420224191
average:,0.9999943375588619
average:,0.9999997615814209
average:,0.591729338902073
average:,0.9999996423721385
average:,0.9953252673147146
average:,0.9998874068277472
average:,0.9999996423721385
average:,0.9966706036514499
average:,0.9999998807907033
average:,0.9998798370385299
average:,0.9120755205548676
average:,0.9999969601631893
average:,0.9999930858610072
average:,1.0
average:,0.998830258888894
average:,1.0
average:,1.0
average:,0.9999988079071329
average:,1.0
average:,0.999998509883854
average:,0.9636671528180593
average:,1.0
average:,0.9999734759337793
average:,1.0
average:,0.9996029734547806
average:,0.9997266530958162
average:,0.9999964833260027
average:,0.9999824166297664
average:,0.9999980926513672
average:,1.0
average:,0.9940419792084638
average:,1.0
average:,0.9999979734420847
average:,0.8366788042581074
average:,1.0
average:,0.9983530044918221
average:,1.0
average:,0.002277910968044442
average:,0.0037997366226715985
average:,0.15076530024523274
average:,0.0359098944277844
average:,0.7114185145435966
average:,0.991965294144377
average:,0.13497029426400184
average:,0.13126152223443238
average:,0.0010699629226834718
average:,0.03411555199830967
average:,0.997580885799317
average:,0.9996993541765201
average:,0.0974428657379498
average:,2.3365022916658118e-05
average:,0.12988711722779714
average:,0.013773262400064223
average:,0.00148314233424289
average:,0.03633737313187583
average:,0.0020130867994732917
average:,4.6610830242740886e-05
average:,0.002795279414798532
average:,0.0012745263199867107
average:,0.0023844247503875446
average:,0.20193541071847784
average:,0.0344424842300177
average:,0.9999232292177938
average:,0.1120736683002102
average:,0.006547570258419282
average:,0.8133540164515201
average:,0.03292930443419151
average:,0.06044679939588421
average:,0.010882198153544274
average:,0.05691767089570514
average:,0.0001472234867939799
average:,0.003168523977258906
average:,0.0027393100151159064
average:,0.01861101560933483
average:,0.8488201436424089
average:,0.7782736983089146
average:,0.3901246142144817
average:,0.011818108886438777
average:,0.016877591009166998
average:,0.9995206594361035
average:,0.64557223709715
average:,0.008726060684596052
average:,0.0063714376913524
average:,0.0015350581564558456
average:,0.6412640877204646
average:,0.00032114977867636244
average:,0.7430125968015918
average:,0.007088005351083204
average:,0.00015103810512189484
average:,0.9743279223071905
average:,0.0011857746001454823
average:,0.001108109922766676
average:,0.0030503874378315665
average:,0.0020610694958144646
average:,0.003937065381647439
average:,0.9965101481310097
average:,0.42641364464366255
average:,0.0010987522774930719
average:,0.005981206379845101
average:,0.1303506588234184
average:,0.013352629511054969
average:,0.11461962233431518
average:,0.050318714476662585
average:,0.001090407598951316
average:,0.0008903144929148786
average:,0.001292228879722125
average:,0.8153747314195008
average:,0.00012564657604949587
average:,0.0019845965594154423
average:,0.06915515380854416
average:,0.9820291995087734
average:,0.012324926586977984
average:,0.46140587668116206
average:,0.12867111521899
average:,6.2108045677366e-05
average:,0.002534032376296298
average:,0.9455414414358991
average:,0.9919805523977431
average:,0.9555658685387952
average:,0.006682515924566759
average:,0.008013369507177221
average:,0.96950763407476
average:,0.656979804301894
average:,0.006303249605898043
average:,0.00089401007754105
average:,0.3784096139949074
average:,0.016446828389269134
average:,3.135205713353191e-05
average:,0.0009083749527209311
average:,0.00016832349257298832
average:,0.0007461905396090064
average:,0.013805803850453126
average:,0.0005512833874899587
average:,0.00019699326779927293
average:,0.0024291877295503483
average:,0.18859208017062104
average:,0.0013158917585968928
average:,1.0
average:,0.9999997019767637
average:,0.02023190276754779
average:,0.999999940395357
average:,0.28773026125241097
average:,0.9997553825428342
average:,0.9999926090240764
average:,0.6610718894856371
average:,0.9997133016698448
average:,0.04379486622349671
average:,0.9997603893282976
average:,0.9999988675117084
average:,0.9979519248424252
average:,0.9999990463256836
average:,0.9904015067032708
average:,0.16815602322388293
average:,0.051935673889151435
average:,0.9956001042534157
average:,0.999999940395357
average:,0.9848522540209245
average:,0.9999457597745651
average:,0.8716107005752034
average:,0.9996793866258447
average:,0.9991877078933532
average:,1.0
average:,0.9999482631679548
average:,0.9999998807907033
average:,1.0
average:,0.999999940395357
average:,0.9997422099083494
average:,0.9994741082473119
average:,0.9974067808088297
average:,1.0
average:,0.9999805688854149
average:,0.9994388818498581
average:,0.8937255752502888
average:,0.9985933303267244
average:,0.781430119884251
average:,0.9998254775950495
average:,1.0
average:,1.0
average:,0.999999344348895
average:,0.9869708419816268
average:,0.9808502802310276
average:,0.9999954700467981
average:,0.9944197536979491
average:,0.9999772310247974
average:,0.9999365210527476
average:,0.9993163943320009
average:,0.9999992251396339
average:,0.9999995231628418
average:,0.9963166118603902
average:,0.097256536096519
average:,0.9961500763301133
average:,0.8409649710997508
average:,0.9999987483024473
average:,0.8412140059815693
average:,0.6939030927057058
average:,1.0
average:,0.9623988869305266
average:,0.999999940395357
average:,0.9999905228618239
average:,1.0
average:,0.999999940395357
average:,0.9999955296516294
average:,0.9998701810853249
average:,0.9995628595319862
average:,0.9999991059303301
average:,0.9999663233752475
average:,0.9998297691317327
average:,0.9999284744232085
average:,0.9999653100981828
average:,0.9907775525696793
average:,0.7081022937697936
average:,1.0
average:,0.9999599456769135
average:,0.9999979734420847
average:,0.9999998807907033
average:,0.9904372690711186
average:,0.9998993873573441
average:,0.9994849562898078
average:,0.9999808073048465
average:,0.9864091875744885
average:,0.9999943375588619
average:,0.999999940395357
average:,0.4241324597740426
average:,0.9999899864197918
average:,0.999918758866126
average:,0.9999966025353348
average:,0.9974579214939988
average:,0.9999997615814209
average:,0.9999918937684245
average:,0.9998134374627173
average:,0.9832453726825565
average:,0.3246180247704107
average:,0.9999849796295461
average:,0.9999944567679383
average:,0.9999644756333488
average:,0.9998897910098427
average:,1.0
average:,0.002277910968044442
average:,0.0037997366226715985
average:,0.15076530024523274
average:,0.0359098944277844
average:,0.7114185145435966
average:,0.991965294144377
average:,0.13497029426400184
average:,0.13126152223443238
average:,0.0010699629226834718
average:,0.03411555199830967
average:,0.997580885799317
average:,0.9996993541765201
average:,0.0974428657379498
average:,2.3365022916658118e-05
average:,0.12988711722779714
average:,0.013773262400064223
average:,0.00148314233424289
average:,0.03633737313187583
average:,0.0020130867994732917
average:,4.6610830242740886e-05
average:,0.002795279414798532
average:,0.0012745263199867107
average:,0.0023844247503875446
average:,0.20193541071847784
average:,0.0344424842300177
average:,0.9999232292177938
average:,0.1120736683002102
average:,0.006547570258419282
average:,0.8133540164515201
average:,0.03292930443419151
average:,0.06044679939588421
average:,0.010882198153544274
average:,0.05691767089570514
average:,0.0001472234867939799
average:,0.003168523977258906
average:,0.0027393100151159064
average:,0.01861101560933483
average:,0.8488201436424089
average:,0.7782736983089146
average:,0.3901246142144817
average:,0.011818108886438777
average:,0.016877591009166998
average:,0.9995206594361035
average:,0.64557223709715
average:,0.008726060684596052
average:,0.0063714376913524
average:,0.0015350581564558456
average:,0.6412640877204646
average:,0.00032114977867636244
average:,0.7430125968015918
average:,0.007088005351083204
average:,0.00015103810512189484
average:,0.9743279223071905
average:,0.0011857746001454823
average:,0.001108109922766676
average:,0.0030503874378315665
average:,0.0020610694958144646
average:,0.003937065381647439
average:,0.9965101481310097
average:,0.42641364464366255
average:,0.0010987522774930719
average:,0.005981206379845101
average:,0.1303506588234184
average:,0.013352629511054969
average:,0.11461962233431518
average:,0.050318714476662585
average:,0.001090407598951316
average:,0.0008903144929148786
average:,0.001292228879722125
average:,0.8153747314195008
average:,0.00012564657604949587
average:,0.0019845965594154423
average:,0.06915515380854416
average:,0.9820291995087734
average:,0.012324926586977984
average:,0.46140587668116206
average:,0.12867111521899
average:,6.2108045677366e-05
average:,0.002534032376296298
average:,0.9455414414358991
average:,0.9919805523977431
average:,0.9555658685387952
average:,0.006682515924566759
average:,0.008013369507177221
average:,0.96950763407476
average:,0.656979804301894
average:,0.006303249605898043
average:,0.00089401007754105
average:,0.3784096139949074
average:,0.016446828389269134
average:,3.135205713353191e-05
average:,0.0009083749527209311
average:,0.00016832349257298832
average:,0.0007461905396090064
average:,0.013805803850453126
average:,0.0005512833874899587
average:,0.00019699326779927293
average:,0.0024291877295503483
average:,0.18859208017062104
average:,0.0013158917585968928
average:,1.0
average:,0.9999997019767637
average:,0.02023190276754779
average:,0.999999940395357
average:,0.28773026125241097
average:,0.9997553825428342
average:,0.9999926090240764
average:,0.6610718894856371
average:,0.9997133016698448
average:,0.04379486622349671
average:,0.9997603893282976
average:,0.9999988675117084
average:,0.9979519248424252
average:,0.9999990463256836
average:,0.9904015067032708
average:,0.16815602322388293
average:,0.051935673889151435
average:,0.9956001042534157
average:,0.999999940395357
average:,0.9848522540209245
average:,0.9999457597745651
average:,0.8716107005752034
average:,0.9996793866258447
average:,0.9991877078933532
average:,1.0
average:,0.9999482631679548
average:,0.9999998807907033
average:,1.0
average:,0.999999940395357
average:,0.9997422099083494
average:,0.9994741082473119
average:,0.9974067808088297
average:,1.0
average:,0.9999805688854149
average:,0.9994388818498581
average:,0.8937255752502888
average:,0.9985933303267244
average:,0.781430119884251
average:,0.9998254775950495
average:,1.0
average:,1.0
average:,0.999999344348895
average:,0.9869708419816268
average:,0.9808502802310276
average:,0.9999954700467981
average:,0.9944197536979491
average:,0.9999772310247974
average:,0.9999365210527476
average:,0.9993163943320009
average:,0.9999992251396339
average:,0.9999995231628418
average:,0.9963166118603902
average:,0.097256536096519
average:,0.9961500763301133
average:,0.8409649710997508
average:,0.9999987483024473
average:,0.8412140059815693
average:,0.6939030927057058
average:,1.0
average:,0.9623988869305266
average:,0.999999940395357
average:,0.9999905228618239
average:,1.0
average:,0.999999940395357
average:,0.9999955296516294
average:,0.9998701810853249
average:,0.9995628595319862
average:,0.9999991059303301
average:,0.9999663233752475
average:,0.9998297691317327
average:,0.9999284744232085
average:,0.9999653100981828
average:,0.9907775525696793
average:,0.7081022937697936
average:,1.0
average:,0.9999599456769135
average:,0.9999979734420847
average:,0.9999998807907033
average:,0.9904372690711186
average:,0.9998993873573441
average:,0.9994849562898078
average:,0.9999808073048465
average:,0.9864091875744885
average:,0.9999943375588619
average:,0.999999940395357
average:,0.4241324597740426
average:,0.9999899864197918
average:,0.999918758866126
average:,0.9999966025353348
average:,0.9974579214939988
average:,0.9999997615814209
average:,0.9999918937684245
average:,0.9998134374627173
average:,0.9832453726825565
average:,0.3246180247704107
average:,0.9999849796295461
average:,0.9999944567679383
average:,0.9999644756333488
